movie id,movie title,release date,unknown,Action,Adventure,Animation,Childrens,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,Year
1128,Heidi Fleiss: Hollywood Madam (,9-Feb-96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1996
1129,Chungking Express ,16-Feb-96,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1996
1130,Jupiter's Wife ,9-Feb-96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1996
1131,Safe ,1-Jan-95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1995
1132,Feeling Minnesota ,13-Sep-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1996
1133,Escape to Witch Mountain ,1-Jan-75,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1975
1134,Get on the Bus ,16-Oct-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996
1135,"Doors, The ",1-Jan-91,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1991
1136,Ghosts of Mississippi ,20-Dec-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996
1137,Beautiful Thing ,9-Oct-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1996
1138,Best Men ,1-Sep-97,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1997
1139,Hackers ,1-Jan-95,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1995
1140,"Road to Wellville, The ",1-Jan-94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
1141,"War Room, The ",1-Jan-93,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1993
1142,When We Were Kings ,14-Feb-97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997
1143,Hard Eight ,28-Feb-97,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1997
1144,"Quiet Room, The ",2-May-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997
1145,Blue Chips ,1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994
1146,Calendar Girl ,1-Jan-93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993
1147,My Family ,1-Jan-95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995
1148,Tom & Viv ,1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994
1149,Walkabout ,20-Dec-71,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1971
1150,Last Dance ,3-May-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996
1151,Original Gangstas ,10-May-96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1996
1152,In Love and War ,24-Jan-97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1997
1153,Backbeat ,1-Jan-93,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1993
1154,Alphaville ,1-Jan-65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1965
1155,"Rendezvous in Paris (Rendez-vous de Paris, Les) ",28-Jun-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1996
1156,Cyclo ,2-Aug-96,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1996
1157,"Relic, The ",17-Jan-97,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1997
1158,"Fille seule, La (A Single Girl) ",30-Oct-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996
1159,Stalker ,1-Jan-79,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1979
1160,Love! Valour! Compassion! ,16-May-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1997
1161,Palookaville ,25-Oct-96,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996
1162,Phat Beach ,2-Aug-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
1163,"Portrait of a Lady, The ",27-Dec-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996
1164,Zeus and Roxanne ,10-Jan-97,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
1165,Big Bully ,1-Jan-96,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1996
1166,Love & Human Remains ,1-Jan-93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
1167,"Sum of Us, The ",1-Jan-94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
1168,Little Buddha ,1-Jan-93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993
1169,Fresh ,1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994
1170,Spanking the Monkey ,1-Jan-94,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1994
1171,Wild Reeds ,1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994
1172,"Women, The ",1-Jan-39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1939
1173,Bliss ,6-Jun-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1997
1174,Caught ,27-Sep-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1996
1175,Hugo Pool ,1-Jan-97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1997
1176,Welcome To Sarajevo ,1-Jan-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1997
1177,Dunston Checks In ,1-Jan-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
1178,Major Payne ,1-Jan-94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
1179,Man of the House ,1-Jan-95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
1180,I Love Trouble ,1-Jan-94,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
1181,"Low Down Dirty Shame, A ",1-Jan-94,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
1182,Cops and Robbersons ,1-Jan-94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
1183,"Cowboy Way, The ",1-Jan-94,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
1184,"Endless Summer 2, The ",1-Jan-94,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1994
1185,In the Army Now ,1-Jan-94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1994
1186,"Inkwell, The ",1-Jan-94,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1994
1187,Switchblade Sisters ,17-May-75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1975
1188,Young Guns II ,1-Jan-90,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1990
1189,Prefontaine ,24-Jan-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997
1190,That Old Feeling ,4-Apr-97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1997
1191,"Letter From Death Row, A ",1-Feb-98,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1998
1192,"Boys of St. Vincent, The ",1-Jan-93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993
1193,Before the Rain (Pred dozhdot) ,1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994
1194,Once Were Warriors ,1-Jan-94,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1994
1195,Strawberry and Chocolate (Fresa y chocolate) ,1-Jan-93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993
1196,"Savage Nights (Nuits fauves, Les) ",1-Jan-92,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1992
1197,"Family Thing, A ",23-Mar-96,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1996
1198,Purple Noon ,28-Jun-60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1960
1199,Cemetery Man (Dellamorte Dellamore) ,12-Apr-96,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1996
1200,Kim ,1-Jan-50,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1950
1201,Marlene Dietrich: Shadow and Light (,2-Apr-96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1996
1202,"Maybe, Maybe Not (Bewegte Mann, Der) ",19-Jul-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
1203,Top Hat ,1-Jan-35,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1935
1204,To Be or Not to Be ,1-Jan-42,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1942
1205,"Secret Agent, The ",8-Nov-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996
1206,Amos & Andrew ,1-Jan-93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
1207,Jade ,1-Jan-95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1995
1208,Kiss of Death ,1-Jan-95,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1995
1209,Mixed Nuts ,1-Jan-94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
1210,Virtuosity ,1-Jan-95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1995
1211,Blue Sky ,1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1994
1212,Flesh and Bone ,1-Jan-93,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1993
1213,Guilty as Sin ,1-Jan-93,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1993
1214,In the Realm of the Senses (Ai no corrida) ,8-Mar-76,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1976
1215,Barb Wire ,3-May-96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1996
1216,Kissed ,18-Apr-97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1997
1217,Assassins ,1-Jan-95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1995
1218,Friday ,1-Jan-95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
1219,"Goofy Movie, A ",1-Jan-95,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1995
1220,Higher Learning ,1-Jan-95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995
1221,When a Man Loves a Woman ,1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994
1222,Judgment Night ,1-Jan-93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
1223,King of the Hill ,1-Jan-93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993
1224,"Scout, The ",1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994
1225,Angus ,1-Jan-95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
1226,Night Falls on Manhattan ,16-May-97,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1997
1227,"Awfully Big Adventure, An ",1-Jan-95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995
1228,Under Siege 2: Dark Territory ,1-Jan-95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
1229,Poison Ivy II ,1-Jan-95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1995
1230,Ready to Wear (Pret-A-Porter) ,1-Jan-94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
1231,Marked for Death ,1-Jan-90,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1990
1232,Madonna: Truth or Dare ,1-Jan-91,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1991
1233,Nénette et Boni ,1-Jan-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996
1234,Chairman of the Board ,1-Jan-98,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
1235,"Big Bang Theory, The ",1-Jan-94,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1994
1236,"Other Voices, Other Rooms ",1-Jan-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997
1237,Twisted ,1-Jan-96,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1996
1238,Full Speed ,1-Jan-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996
1239,Cutthroat Island ,1-Jan-95,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1995
1240,Ghost in the Shell (Kokaku kidotai) ,12-Apr-96,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1996
1241,"Van, The ",27-Jun-97,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1997
1242,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) ",1-Jan-91,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
1243,Night Flier ,6-Feb-98,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1998
1244,Metro ,17-Jan-97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
1245,Gridlock'd ,29-Jan-97,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1997
1246,Bushwhacked ,1-Jan-95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
1247,Bad Girls ,1-Jan-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1994
1248,Blink ,1-Jan-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1994
1249,For Love or Money ,1-Jan-93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
1250,Best of the Best 3: No Turning Back ,1-Jan-95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
1251,A Chef in Love ,25-Apr-97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
1252,"Contempt (Mépris, Le) ",27-Jun-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997
1253,"Tie That Binds, The ",1-Jan-95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1995
1254,Gone Fishin' ,30-May-97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
1255,Broken English ,2-May-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997
1256,"Designated Mourner, The ",23-May-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997
1257,"Designated Mourner, The ",23-May-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997
1258,Trial and Error ,30-May-97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1997
1259,Pie in the Sky ,9-Feb-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1996
1260,Total Eclipse ,1-Jan-95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995
1261,"Run of the Country, The ",1-Jan-95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995
1262,Walking and Talking ,12-Jul-96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1996
1263,Foxfire ,23-Aug-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996
1264,Nothing to Lose ,16-Aug-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996
1265,Star Maps ,1-Jan-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997
1266,Bread and Chocolate (Pane e cioccolata) ,1-Jan-73,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1973
1267,Clockers ,1-Jan-95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995
1268,Bitter Moon ,1-Jan-92,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1992
1269,Love in the Afternoon ,1-Jan-57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1957
1270,Life with Mikey ,1-Jan-93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
1271,North ,1-Jan-94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
1272,Talking About Sex ,1-Jan-94,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1994
1273,Color of Night ,1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1994
1274,Robocop 3 ,1-Jan-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1993
1275,Killer (Bulletproof Heart) ,1-Jan-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1994
1276,Sunset Park ,26-Apr-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996
1277,Set It Off ,25-Sep-96,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1996
1278,Selena ,21-Mar-97,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1997
1279,Wild America ,4-Jul-97,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
1280,Gang Related ,1-Jan-97,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1997
1281,Manny & Lo ,26-Jul-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996
1282,"Grass Harp, The ",11-Oct-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996
1283,Out to Sea ,4-Jul-97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
1284,Before and After ,23-Feb-96,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1996
1285,Princess Caraboo ,1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994
1286,Shall We Dance? ,1-Jan-37,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1937
1287,Ed ,8-Mar-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
1288,Denise Calls Up ,29-Mar-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
1289,Jack and Sarah ,22-Mar-96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1996
1290,Country Life ,1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1994
1291,Celtic Pride ,19-Apr-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
1292,"Simple Wish, A ",11-Jul-97,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1997
1293,Star Kid ,16-Jan-98,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1998
1294,Ayn Rand: A Sense of Life ,13-Feb-98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1998
1295,Kicked in the Head ,1-Jan-97,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1997
1296,Indian Summer ,1-Jan-96,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1996
1297,Love Affair ,1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1994
1298,"Band Wagon, The ",1-Jan-53,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1953
1299,Penny Serenade ,1-Jan-41,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1941
1300,'Til There Was You ,30-May-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1997
1301,Stripes ,1-Jan-81,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1981
1302,Late Bloomers ,6-Jun-97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
1303,"Getaway, The ",1-Jan-94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
1304,New York Cop ,1-Jan-96,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1996
1305,National Lampoon's Senior Trip ,1-Jan-95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
1306,Delta of Venus ,1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994
1307,Carmen Miranda: Bananas Is My Business ,1-Jan-94,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1994
1308,Babyfever ,1-Jan-94,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1994
1309,"Very Natural Thing, A ",1-Jan-74,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1974
1310,"Walk in the Sun, A ",1-Jan-45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1945
1311,Waiting to Exhale ,15-Jan-96,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1996
1312,"Pompatus of Love, The ",26-Jul-96,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1996
1313,Palmetto ,20-Feb-98,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1998
1314,Surviving the Game ,1-Jan-94,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1994
1315,Inventing the Abbotts ,4-Apr-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1997
1316,"Horse Whisperer, The ",25-Dec-97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997
1317,"Journey of August King, The ",22-Mar-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996
1318,Catwalk ,7-Jun-96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1996
1319,"Neon Bible, The ",1-Mar-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996
1320,Homage ,3-May-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996
1321,Open Season ,10-May-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
1322,Metisse (Café au Lait) ,1-Jan-93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
1323,"Wooden Man's Bride, The (Wu Kui) ",1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994
1324,Loaded ,12-Apr-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1996
1325,August ,12-Apr-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996
1326,Boys ,10-May-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996
1327,Captives ,16-Sep-94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994
1328,Of Love and Shadows ,10-May-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996
1329,"Low Life, The ",10-May-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996
1330,An Unforgettable Summer ,1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994
1331,"Last Klezmer: Leopold Kozlowski, His Life and Music, The ",1-Jan-95,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1995
1332,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) ,1-Jan-93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993
1333,Midnight Dancers (Sibak) ,1-Jan-94,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1994
1334,Somebody to Love ,14-Jun-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996
1335,American Buffalo ,13-Sep-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996
1336,Kazaam ,17-Jul-96,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1996
1337,Larger Than Life ,1-Nov-96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
1338,Two Deaths ,9-Aug-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996
1339,Stefano Quantestorie ,1-Jan-93,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1993
1340,"Crude Oasis, The ",1-Jan-95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1995
1341,Hedd Wyn ,1-Jan-92,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1992
1342,"Convent, The (Convento, O) ",14-Jun-96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996
1343,Lotto Land ,1-Jan-95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995
1344,"Story of Xinghua, The ",1-Jan-93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993
1345,"Day the Sun Turned Cold, The (Tianguo niezi) ",1-Jan-94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994
1346,Dingo ,1-Jan-92,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1992
1347,"Ballad of Narayama, The (Narayama Bushiko) ",1-Jan-58,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1958
1348,Every Other Weekend ,1-Jan-90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1990
1349,Mille bolle blu ,1-Jan-93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
